"ndc9","dose_form_rxcui"
"461220332","316986"
"539430990","316982"
"504365995","316965"
"516722062","11103"
"516550723","317541"
"790670003","346286"
"636297443","317541"
"623320532","317541"
"678770439","317541"
"490350147","317541"
"502680666","317541"
"001150691","316942"
"435980164","317541"
"762810525","316969"
"543480575","316965"
"712050295","316965"
"658620239","316965"
"516550166","316965"
"116730205","106332"
"502680473","317541"
"720710101","316982"
"705181303","317541"
"167290278","317541"
"687887787","316974"
"007819094","346286"
"317220659","316968"
"693670323","316968"
"639410980","91058"
"807810094","346286"
"333580049","317541"
"211300089","1797831"
"118220677","317541"
"002643103","1649574"
"705182591","317541"
"551547294","317541"
"680713301","317541"
"118220420","402499"
"727890080","317541"
"672961050","316965"
"775950004","346286"
"004091932","1649574"
"003785204","91058"
"597790523","316982"
"542880131","316965"
"551546877","317541"
"001798104","316995"
"636292254","317541"
"500901789","317541"
"672961343","317541"
"712050963","316945"
"627560161","126542"
"317220545","316965"
"516621240","126542"
"726030103","1649574"
"445670130","1649574"
"353560812","317541"
"412500216","1792831"
"002681301","316949"
"368000170","402499"
"716100499","316945"
"662670256","316965"
"739500005","346286"
"294857088","317541"
"465810840","1792831"
"458650433","317541"
"118220685","1797831"
"007812127","316965"
"727890143","317541"
"619190308","317541"
"458020216","346286"
"662670001","317541"
"630150241","106332"
"619190760","317541"
"704360157","317541"
"006034890","317541"
"003634663","346286"
"503530943","1797831"
"378080374","317541"
"705182263","317541"
"727890056","316943"
"680714165","317541"
"510790581","317541"
"430630864","317541"
"004069933","316965"
"529590517","316965"
"104320133","317541"
"638680032","317541"
"680710813","317541"
"001137469","91058"
"705181536","317541"
"636292647","317541"
"307680194","316965"
"000914150","316968"
"006416132","1649574"
"211300808","317541"
"625590235","317541"
"636297552","316995"
"005910844","316945"
"712050280","317541"
"167140048","317541"
"301420113","1540453"
"722660158","7670"
"619190845","316965"
"100190927","1649574"
"228404430","316950"
"703770082","7670"
"649800182","317541"
"701080038","346286"
"502680083","317541"
"500660083","316986"
"005361271","316985"
"551546894","317541"
"499990782","91058"
"794810041","91058"
"004180512","1649574"
"003784884","317541"
"636298516","317541"
"711010953","1792831"
"722880416","317541"
"002686743","316949"
"683820190","317541"
"430630482","317541"
"709340089","317541"
"680712379","317541"
"638680989","797271"
"430630015","316965"
"000931136","316965"
"415200019","10312"
"684620140","317541"
"530021112","317541"
"105440576","317541"
"000720279","106332"
"767510713","346165"
"000540237","316968"
"557000459","317541"
"684620252","316982"
"001439285","317541"
"530025360","10312"
"000937490","317541"
"529590003","317541"
"003630199","11103"
"428060411","316945"
"680713380","317541"
"561360053","346286"
"496430332","316949"
"711010212","316982"
"712050141","316945"
"638740123","316965"
"459630733","1649574"
"533290244","797271"
"698420137","316954"
"680714861","317541"
"712050379","317541"
"722880975","317541"
"749340030","346286"
"623320085","316965"
"549320207","316968"
"003786164","317541"
"712050975","316965"
"003782610","317541"
"104320175","317541"
"006032406","317541"
"636292192","316945"
"353560415","317541"
"704360058","316945"
"433530749","317541"
"007812020","316965"
"493480262","317541"
"678770261","317541"
"001210744","316968"
"687260445","346286"
"705182196","317541"
"561360412","346286"
"494830222","316943"
"561360073","346286"
"131070121","317541"
"551500172","1649574"
"709340296","317541"
"007819038","316949"
"435980036","317541"
"118220635","91058"
"353560633","316987"
"412500871","316986"
"631870709","317541"
"638680175","316969"
"581181282","317541"
"650443173","316949"
"745110002","346286"
"606870332","316965"
"713350439","317541"
"713351028","317541"
"523460113","316999"
"372050666","1540456"
"630450011","316999"
"400420012","7670"
"707711609","316965"
"103700746","316945"
"651620356","316965"
"006032213","317541"
"724760112","317541"
"353560901","317541"
"693670154","317541"
"500902249","317541"
"360000012","1649574"
"716100283","316965"
"003630160","316969"
"694203077","316982"
"116730061","317541"
"368000428","316965"
"000937671","316965"
"001680347","11103"
"707711345","316995"
"239000137","317541"
"317220942","317541"
"551544682","317541"
"561525002","316982"
"003786233","317541"
"118220612","317541"
"500900659","316965"
"687887540","316982"
"000693032","1649574"
"700000115","316987"
"680714505","317541"
"353560892","317541"
"557000920","317541"
"551110728","316945"
"813260111","316986"
"461220391","316982"
"625590275","317541"
"680711626","11103"
"500901187","316982"
"674570146","316949"
"680715237","317541"
"677770147","316982"
"558730001","10652"
"000935346","316943"
"005271355","317541"
"788150203","346286"
"592940001","797271"
"508040525","317541"
"479930243","346286"
"211300150","316986"
"558870690","317541"
"500210017","797271"
"636294183","317541"
"508040191","346169"
"680840045","317541"
"001439503","1649574"
"633040582","316965"
"529590300","317541"
"680160345","316965"
"757490006","346286"
"400320915","316945"
"167290426","316949"
"633230236","1649574"
"712050916","316965"
"649800405","316968"
"105440007","316965"
"551110589","317541"
"521870532","316982"
"295002216","106332"
"696740100","346285"
"763850110","317541"
"529590336","316965"
"658620523","317541"
"692381138","316965"
"502280129","317541"
"428290407","126542"
"739210037","316986"
"546290374","316989"
"516550162","317541"
"500905693","316965"
"734570415","10312"
"605056169","1649574"
"560620478","91058"
"411630045","91058"
"590880759","316982"
"001439510","316949"
"231550143","10312"
"533290171","316985"
"115234363","317541"
"701340403","316968"
"658410610","316965"
"558870582","317541"
"633230530","1649574"
"795320001","346286"
"167140887","317541"
"680710823","317541"
"687887268","316969"
"707711168","316945"
"551180532","346285"
"504364636","317541"
"690070918","346286"
"674570351","1649574"
"316040028","316965"
"785534735","797271"
"504363849","316965"
"641250131","317541"
"001166720","7067"
"704891614","106332"
"461220567","317541"
"666890023","316968"
"007038401","1649574"
"553900178","1649574"
"649500340","316968"
"006158289","316945"
"558870999","316965"
"727890199","316965"
"551545785","316968"
"002686149","316949"
"551110686","1649574"
"167140227","316943"
"500900542","10312"
"000540211","317541"
"713351013","316965"
"576270202","346286"
"333580300","317541"
"704120435","316982"
"370000915","10652"
"007813128","1649574"
"420230182","1649574"
"713351556","316965"
"605052649","316965"
"425710251","316965"
"636291074","316945"
"005271971","316962"
"764200051","317541"
"528620609","346286"
"004049833","1649574"
"004049869","1649574"
"461220067","316992"
"493480831","316968"
"467080493","316965"
"675440303","316965"
"713350630","317541"
"707101112","316965"
"378080383","316992"
"658620287","317541"
"003630027","316955"
"638680656","1797831"
"167140019","2107948"
"548380507","316968"
"687887132","317541"
"516550770","316965"
"007038610","721656"
"007811078","317541"
"516721261","346286"
"576640689","317541"
"000540002","316969"
"492520100","317541"
"435470420","317541"
"651620643","317541"
"647250930","317007"
"557580047","317541"
"900920001","797271"
"633230282","1649574"
"372050717","316969"
"520000008","316986"
"001439951","317541"
"650443249","316949"
"525360132","316969"
"006158197","317541"
"104320286","316945"
"707958014","126542"
"670910350","317541"
"430630852","316965"
"515324604","346286"
"500901726","317541"
"728650130","317541"
"250210141","316949"
"681150323","316965"
"118220873","316992"
"680714857","317541"
"246580240","317541"
"530020550","317541"
"145500512","316965"
"490350345","2107950"
"527350702","317541"
"003780751","317541"
"774130102","346286"
"008320302","317541"
"551110438","316965"
"138110642","316945"
"007813262","721656"
"705182405","317541"
"350000991","10652"
"433530240","317541"
"005361230","316995"
"714900042","346286"
"476320003","316999"
"697400044","316985"
"105440583","316965"
"735810011","317541"
"716100155","317541"
"713351761","317541"
"558870078","317541"
"685992302","316986"
"393280551","316968"
"680840841","317541"
"536031035","346286"
"116730584","317541"
"758340123","317541"
"167140705","317541"
"597790190","316992"
"001350575","10652"
"705181969","316968"
"680010408","1649574"
"705181115","317541"
"681800389","317541"
"428060329","317541"
"636294306","316942"
"101350142","317541"
"640750123","316999"
"136680463","316965"
"709340207","317541"
"333580039","317541"
"120220028","316986"
"601420116","316945"
"631870620","316965"
"721890051","317541"
"516621499","346161"
"476820621","317541"
"639410425","316969"
"378080323","316969"
"414150008","316992"
"721890162","317541"
"531850604","317541"
"804250015","317541"
"674570238","1649574"
"004720163","316982"
"716100611","317541"
"680840333","10312"
"712970410","316986"
"467080246","316965"
"412500292","316965"
"504860291","126542"
"174780208","7670"
"713350575","316995"
"498840935","346286"
"317220654","316965"
"228401141","316949"
"699680642","316986"
"500904643","317541"
"743394170","346286"
"636294238","317541"
"636293343","317541"
"652220113","346284"
"301420854","402499"
"105440201","317541"
"317220535","317541"
"694230938","10652"
"490350375","317541"
"528170282","316965"
"586020850","10312"
"105440433","317541"
"707711527","316943"
"687888065","317541"
"499990064","317541"
"350000907","10652"
"615774130","346286"
"609130009","797271"
"650441663","316949"
"672960765","316965"
"500905398","316968"
"495230008","316986"
"009047167","316982"
"708600215","316949"
"633040603","317541"
"496430112","316949"
"573370139","316983"
"623320178","317541"
"551545730","346161"
"003780096","317541"
"683430005","316982"
"151270042","316969"
"730750001","316999"
"620070059","346284"
"500905145","316943"
"636292516","316985"
"387790598","316968"
"799950002","346286"
"372050595","316955"
"490350988","346286"
"763850116","317541"
"428060359","317541"
"625840259","317541"
"680830374","7670"
"001850605","317541"
"246580151","317541"
"436020284","316945"
"372050145","317541"
"712050444","316965"
"631870921","317541"
"587550001","316999"
"435980666","316949"
"006411130","1649574"
"700690151","1649574"
"009047034","317541"
"004061830","316943"
"372050536","316969"
"548600346","346286"
"633040561","317541"
"473350179","317541"
"713350992","316965"
"426020003","316999"
"713990500","316986"
"631870980","317541"
"620110237","316955"
"167140759","316965"
"514070101","316965"
"500900989","317541"
"666890008","316969"
"118220915","10312"
"116730454","7670"
"705182784","317541"
"502680622","317541"
"669930266","317541"
"707711610","316965"
"553900613","1649574"
"502680114","317541"
"678770710","317541"
"005361049","91058"
"607930218","152903"
"680712438","317541"
"560620737","316969"
"758340218","316945"
"695090050","346169"
"682104177","10312"
"680010470","316945"
"680713265","317541"
"709340393","317541"
"433530962","317541"
"557000649","316965"
"709340769","317541"
"500905412","316945"
"708820132","317541"
"426816810","797271"
"659540768","10652"
"614420102","10312"
"007815345","317541"
"712480001","316982"
"503830618","316968"
"228401461","316949"
"433530922","317541"
"662670258","317541"
"722660122","1649574"
"633040776","317541"
"430630771","317541"
"428060053","317541"
"000935006","317541"
"508040122","316969"
"415200843","402499"
"167140740","316965"
"378080370","346286"
"713351480","317541"
"004049913","316949"
"590880444","316986"
"551545376","317541"
"762040800","346161"
"433530879","317541"
"425710010","317541"
"101350171","10312"
"002470497","317541"
"496430440","316949"
"680714274","317541"
"718501814","316982"
"551547986","316945"
"623320486","316986"
"553190251","316942"
"804250121","316965"
"433530164","317541"
"435470437","317541"
"680714182","317541"
"597460218","317541"
"716100494","317541"
"649800526","317541"
"333420439","316985"
"422910716","317541"
"553190166","316969"
"516621544","1649574"
"683680156","10652"
"686450563","317541"
"005550808","316965"
"758340060","316968"
"167140739","316965"
"636298661","316985"
"607600187","317541"
"716100559","317541"
"004097811","1649574"
"006158257","91058"
"529590654","317541"
"425070370","10312"
"458020245","316995"
"805870101","316982"
"304000505","316986"
"007811891","317541"
"514070055","316943"
"333580002","317541"
"499990299","316982"
"422910817","317541"
"698420533","126542"
"500902031","317541"
"231550003","317541"
"000090241","316949"
"211300073","316965"
"167290272","317541"
"707000188","316949"
"725620223","316982"
"623320016","317541"
"005175050","316949"
"551549584","1649574"
"680712254","7670"
"005913355","317541"
"670910178","106332"
"667940206","1649574"
"415200487","316965"
"430660014","1649574"
"689870014","346169"
"165710689","317541"
"713351395","316995"
"700000206","1792831"
"500901161","317541"
"272410053","317541"
"636291952","316982"
"633230164","316949"
"551110186","317541"
"433530696","317541"
"681800211","317541"
"687888084","316986"
"636292466","316965"
"662670936","7670"
"458650830","317541"
"519910359","317007"
"000544859","317541"
"460070301","316983"
"551549448","316968"
"680715019","316965"
"530021441","317541"
"681630707","316969"
"584000010","346286"
"691680916","317541"
"709340750","317541"
"687888928","317541"
"247940109","346169"
"618050117","797271"
"500903309","316969"
"529590084","316974"
"680840801","317541"
"705182995","317541"
"774220387","346286"
"004041741","346284"
"698420706","91058"
"003630341","317004"
"709340466","317541"
"561040035","346165"
"499990812","317541"
"604290318","317541"
"353560582","317541"
"712050463","316945"
"001350206","797271"
"372050668","317541"
"557000587","317541"
"762820628","317541"
"578960921","10312"
"683820163","316943"
"510790539","317541"
"672961704","317541"
"009047177","317541"
"498840301","317541"
"682100220","91058"
"231550647","1649574"
"516621244","346163"
"672961389","317541"
"762040003","346161"
"001680803","346286"
"705183222","316945"
"167140176","317541"
"118220113","316986"
"101350164","317541"
"116730725","346286"
"714900003","346286"
"680714835","317541"
"712880414","1649574"
"713351165","10312"
"700000419","91058"
"706560739","316982"
"708600752","316949"
"551545676","317541"
"672961200","317541"
"530021509","316945"
"412500680","317541"
"422910964","317541"
"622790101","346286"
"378080464","91058"
"178560555","316968"
"680711805","317541"
"636291092","317541"
"002800042","91058"
"372050650","317541"
"680160673","317009"
"619190178","317541"
"687887193","317541"
"500903914","317541"
"474690028","316965"
"625590630","316969"
"637390526","317541"
"523430024","317541"
"553190931","317541"
"502680109","317541"
"432920558","317541"
"662670130","317541"
"500902088","317541"
"000540279","317541"
"658620063","317541"
"697370000","316986"
"500900706","317541"
"436020502","317541"
"430630877","316995"
"500900225","316968"
"705182569","316965"
"631870158","10312"
"517060948","346286"
"696120004","316986"
NULL,"316989"
"510790210","317541"
"597790955","346286"
"718727174","1649574"
"495230007","316986"
"236500001","316999"
"500902201","317541"
"504886541","316986"
"639410760","316969"
"691680370","317541"
"680714491","317541"
"543480857","317541"
"191540124","797271"
"557000137","316965"
"680160027","316965"
"003630221","316965"
"346454009","316986"
"680711841","317541"
"821820773","7670"
"307680032","316965"
"551545097","317541"
"435980258","1649574"
"705180364","317541"
"551110468","316945"
"730520001","316999"
"502680698","317541"
"532380001","10652"
"430660027","1649574"
"683820435","10312"
"675440012","317541"
"003781800","317541"
"167140851","316965"
"633040908","317541"
"008326023","316945"
"558870179","316945"
"400960700","346286"
"712050015","317541"
"597790791","316982"
"007815578","317541"
"529590207","317541"
"504881025","316982"
"301420402","91058"
"597623727","317541"
"001151246","316945"
"005361234","10312"
"131070212","317541"
"005274584","316943"
"623320051","317541"
"690970684","316965"
"534890143","317541"
"317220417","317541"
"004405506","317541"
"396860011","317541"
"551547292","316945"
"005361024","317541"
"167140679","316965"
"702630444","316982"
"631870101","317541"
"718727051","1649574"
"802040020","316986"
"590880434","316982"
"763140004","316985"
"639410256","346161"
"517060918","346286"
"764830024","317541"
"607600550","317541"
"804250166","316965"
"699680338","316986"
"432080001","316999"
"427080023","317541"
"002542008","317541"
"700000591","91058"
"005361094","317541"
"643800941","317541"
"002681473","316949"
"217490541","316955"
"722410013","316965"
"680713178","317541"
"552390326","797271"
"003786301","316945"
"712050482","317007"
"516550085","317541"
"684620573","317541"
"615090105","346169"
"009047045","316995"
"002472140","316982"
"167290458","317541"
"724760192","317541"
"713350344","317541"
"776850002","346286"
"003786203","316943"
"006033718","317541"
"597460371","316945"
"743120038","317007"
"970290192","7067"
"497810010","316969"
"662730003","316982"
"467080033","317541"
"530021716","316969"
"003784145","317541"
"604290770","317541"
"712050063","317541"
"500900026","316965"
"726030108","1649574"
"539430098","316973"
"516450705","317541"
"693360126","316965"
"514070374","10312"
"001439361","1649574"
"007819214","1649574"
"705180987","317541"
"510130410","316965"
"504364543","317541"
"705182901","317541"
"500905395","316945"
"477810104","11103"
"749550028","797271"
"105440436","316965"
"672961749","316965"
"003639016","316965"
"243850315","316978"
"707101615","1649574"
"638240670","317541"
"813010513","10652"
"493480063","316942"
"551110288","316965"
"422910794","317541"
"516724147","317541"
"500904720","317541"
"573440292","317541"
"167290140","317541"
"007811666","317541"
"507420180","317541"
"006157964","317541"
"552890881","317541"
"683680151","10652"
"707711061","317541"
"658620465","317541"
"698420430","402499"
"698420173","91058"
"691170028","316945"
"739260752","316986"
"001210852","316968"
"630290221","346289"
"597790546","91058"
"228403490","316949"
"510790868","317541"
"009046341","317541"
"761380114","346286"
"684620447","317541"
"493480931","316992"
"458650541","316965"
"727180123","316999"
"669930432","316965"
"718727050","1649574"
"713350101","317541"
"708820125","317541"
"009046420","317541"
"412500298","91058"
"602191681","317541"
"713351515","317541"
"693670122","317541"
"458020263","797271"
"353560933","317541"
"553150996","10312"
"687887470","317541"
"672961574","317541"
"636298042","317541"
"707480218","10312"
"588640478","317541"
"698440002","317541"
"708680910","317541"
"683820687","316945"
"211300275","316992"
"687886381","317541"
"709340836","317541"
"771180906","346286"
"009046362","317541"
"621350003","316968"
"116730948","316995"
"636297307","317541"
"004093213","316949"
"692381117","317541"
"690970425","317541"
"005913671","317541"
"700000298","316969"
"716100596","317541"
"734180036","346286"
"139850537","316955"
"680160047","316992"
"005913542","316945"
"561360358","346286"
"002686405","316949"
"680710734","316965"
"002282031","317541"
"317220712","10312"
"500902210","317541"
"101470893","316943"
"680160604","1540452"
"000676117","317541"
"650443455","316949"
"585170020","316995"
"007818032","317541"
"006158340","316965"
"713510015","316982"
"692381293","316987"
"561360452","346286"
"500903088","317541"
"708600700","1649574"
"694520233","316965"
"517540502","1649574"
"671720502","7670"
"651450110","1649574"
"510790921","317541"
"378080123","316987"
"623320022","316965"
"551542667","317541"
"813140201","346286"
"272410162","317541"
"604290840","317007"
"516550121","317541"
"700300332","316969"
"003780272","317541"
"411630279","316978"
"167140676","316965"
"696800145","316945"
"706550144","1649574"
"167290145","317541"
"500905688","317541"
"458650363","316945"
"122130832","316999"
"556140310","1792831"
"500904603","317541"
"467080021","316945"
"694830007","346169"
"693670322","316968"
"684620104","317541"
"606370085","346286"
"411630253","106332"
"422920036","317541"
"578960870","317541"
"638680305","316969"
"716100621","317541"
"761760196","346286"
"764200019","317541"
"006416080","1649574"
"525650055","316983"
"432920401","317541"
"650442315","316949"
"001137005","1797831"
"006158255","317541"
"672961579","317541"
"466720053","317541"
"716100143","316965"
"500000515","797271"
"553010915","10312"
"762040025","316968"
"636292395","316982"
"007812119","316965"
"435980854","1861409"
"003951672","316969"
"005274954","316965"
"534400001","316999"
"680840329","316965"
"643760643","317541"
"760200100","316983"
"712050902","316965"
"502680088","317541"
"588640665","317541"
"597790866","106332"
"728650202","317541"
"301420322","316982"
"496430407","316949"
"412500365","402499"
"212200130","316999"
"716100523","317541"
"636291842","316943"
"728410301","346286"
"500660621","346286"
"167290168","317541"
"560620004","7067"
"651620033","317541"
"001850271","317541"
"698420915","317541"
"500904443","317541"
"003781730","316965"
"561360340","346286"
"680830379","316949"
"633230174","1649574"
"790320213","346286"
"009046808","317541"
"228401135","316949"
"002282859","316965"
"087900611","316968"
"009046801","316945"
"636293859","317541"
"649421734","346286"
"631870448","316965"
"458020957","316992"
"552890233","317541"
"007811146","317541"
"490350272","316986"
"301420507","317541"
"105440191","317541"
"638740237","317541"
"516550458","317541"
"638680459","316985"
"514070624","316945"
"103700223","316945"
"722880331","317541"
"638680027","316973"
"721890140","317541"
"621070046","317541"
"175750006","316999"
"500905415","317541"
"003630250","316965"
"700000559","316992"
"691010001","317541"
"643800716","317541"
"649800342","317541"
"758340255","317541"
"713350098","317541"
"118223822","11103"
"003785750","316965"
"613140224","316963"
"509750111","316999"
"700000331","1792831"
"500901875","1649574"
"431990031","316986"
"586570525","316968"
"606370091","346286"
"707711363","317541"
"684000706","346169"
"680840041","317541"
"771180310","346286"
"581940044","797271"
"578960853","317541"
"529590763","7670"
"700100496","316945"
"552890301","316945"
"301420162","91058"
"707711412","1649574"
"625840842","317541"
"546220302","346285"
"007813066","1649574"
"692300322","316968"
"435470369","317541"
"706770145","317541"
"606370045","346286"
"745380002","346286"
"004092337","1649574"
"722880190","316992"
"428080206","316983"
"702730011","316999"
"246890781","317541"
"009907109","1649574"
"461220113","346165"
"003389563","1649574"
"638680667","317541"
"672960750","317541"
"001132023","316945"
"421950425","317541"
"682104148","317541"
"553190762","317541"
"686820655","346170"
"501570501","346286"
"530024320","317541"
"687887257","317541"
"604290850","316945"
"009046464","316968"
"533290996","346165"
"705181365","316965"
"680160122","317541"
"516724091","316968"
"636291080","316943"
"125460151","316992"
"605052997","316995"
"680715066","317541"
"425430408","316945"
"537460511","317541"
"706770088","316992"
"001211781","316969"
"713990540","317541"
"499990849","317541"
"680010501","316945"
"619900140","316949"
"003780274","317541"
"476820810","317541"
"713350006","316945"
"514070170","316965"
"000540339","316965"
"724570003","316999"
"687889221","317541"
"113440311","106332"
"751650006","316986"
"734180040","346286"
"350000233","10652"
"763830078","346286"
"301420311","106332"
"607600387","317541"
"638680925","316986"
"557000742","316965"
"636297108","317541"
"430630989","317541"
"662670482","317541"
"499990759","317541"
"623320028","317541"
"687887482","317541"
"713352017","316995"
"422920026","316945"
"378080704","317541"
"619190954","317541"
"007814003","316949"
"804250132","317541"
"383960556","91058"
"607600927","317541"
"372050213","317541"
"685990206","316982"
"817180001","316986"
"662670115","317541"
"003389542","1649574"
"552890701","317541"
"636294776","317541"
"165710770","317541"
"002681139","316949"
"637390014","316943"
"572370224","316965"
"004402165","317541"
"005485602","721656"
"581180361","317541"
"700000346","402499"
"649421437","106332"
"619190495","317541"
"713090111","317541"
"773940104","346286"
"713351962","317541"
"422910864","317541"
"449461032","316968"
"672961747","317541"
"712050593","1649574"
"009240123","317541"
"433530317","316965"
"500904182","317541"
"708600301","1649574"
"557000839","317541"
"619190647","316965"
"339924130","316983"
"001850236","317541"
"572370036","317541"
"576640665","316943"
"430630894","317541"
"500904070","317541"
"756820707","346286"
"007817244","316987"
"003630396","316968"
"658410672","317541"
"557000899","317541"
"699680478","7067"
"651620018","317541"
"820390010","346286"
"588650006","317541"
"699680722","106332"
"636292273","316943"
"631870115","317541"
"658620491","317541"
"707711612","316965"
"353560844","317541"
"004097992","1649574"
"597460780","317541"
"716100345","317541"
"378080465","91058"
"003782035","316965"
"530024560","317541"
"680160071","1792831"
"339923039","346286"
"000935734","316945"
"619190889","317541"
"412500982","11103"
"493480426","316982"
"002472278","7670"
"101350640","317541"
"500903338","317541"
"658410753","316943"
"228401560","316949"
"789990006","346286"
"712050271","316982"
"804250039","316965"
"000676066","317541"
"738230060","346286"
"696180034","317541"
"667159705","317541"
"630290103","316969"
"500901151","402499"
"709340205","317541"
"551110204","317541"
"516550601","317541"
"557000351","317541"
"004720380","316982"
"680840793","317541"
"500904307","316945"
"680010399","316965"
"703502608","316986"
"636298873","316965"
"636293317","317541"
"500901080","317541"
"005914104","317541"
"315070585","346285"
"705182516","317541"
"724760296","106332"
"006158375","317541"
"422910325","316945"
"433530387","10312"
"692381505","316987"
"430630656","317541"
"625590278","317541"
"637390521","316943"
"597460458","317541"
"708820130","317541"
"551541980","7067"
"080801000","152903"
"436020501","317541"
"518620643","317541"
"211300186","402499"
"504363523","317541"
"687887310","317541"
"430630633","317541"
"707560205","317541"
"004091312","721656"
"353560869","317541"
"658620028","317541"
"515520309","316985"
"001439330","1649574"
"333420160","316995"
"301420344","316992"
"505800241","316968"
"604290402","317541"
"005171905","1649574"
"004040714","317541"
"680713094","317541"
"003782201","317541"
"620070835","346169"
"422910666","316965"
"705182220","317541"
"476820092","91058"
"680712371","317541"
"435980313","317541"
"636296406","317541"
"529590296","316969"
"698420626","316983"
"813100010","797271"
"578960794","317541"
"619190414","317541"
"680840403","316945"
"519910934","316949"
"671840521","317541"
"636291196","317541"
"633230824","1649574"
"003631746","317004"
"633040722","316943"
"005271221","317541"
"794810700","91058"
"346450016","797271"
"317220804","317541"
"680714702","317541"
"497380024","316965"
"705181756","316965"
"696760043","91058"
"670910392","317004"
"590500244","797271"
"165710732","316965"
"680715088","317541"
"504260731","316968"
"554040001","316999"
"636294888","317541"
"518870502","316999"
"631870076","316965"
"692920502","317541"
"009240104","317541"
"638740565","317541"
"636292295","317541"
"716872010","316985"
"174780380","316949"
"552890171","317541"
"716100407","316995"
"588640701","317541"
"597720802","317541"
"007813404","1649574"
"636298645","316982"
"678770465","316965"
"578960489","1540455"
"680714221","316982"
"003630572","317541"
"109390598","316978"
"458650773","316982"
"519910961","1540455"
"167290444","316945"
"493480088","317541"
"713350966","317541"
"231550377","316949"
"461220547","316969"
"736070002","1649574"
"502280429","316965"
"502680661","317541"
"636291181","317541"
"530028400","316986"
"734680006","316999"
"002644400","1649574"
"687886388","316945"
"500902548","317541"
"116730177","316965"
"737970100","346286"
"586020118","316968"
"490350030","346165"
"528170134","317541"
"167290261","10312"
"498840310","316942"
"613140320","1797831"
"809480002","346286"
"174780365","7670"
"415200985","316965"
"675440993","317541"
"672961532","317541"
"500905255","316943"
"495750002","316999"
"687887385","316995"
"001211762","316969"
"597790420","402499"
"536031042","346286"
"636298774","316968"
"713470105","346169"
"502680350","317541"
"422910551","317541"
"167140086","317541"
"636293158","316945"
"687887876","317541"
"716100369","317541"
"008320513","317541"
"000540079","316965"
"004401282","317541"
"712880111","1649574"
"684620235","316945"
"636299154","317541"
"007811542","317541"
"422910364","316995"
"597790790","316985"
"211300676","10312"
"705181595","317541"
"433530701","317541"
"530028320","316982"
"560620227","317541"
"136680280","317541"
"712050933","317541"
"512240219","316965"
"001439729","1649574"
"636298500","317541"
"003785041","316965"
"551543561","317541"
"777710436","317541"
"504363984","316965"
"662670400","317541"
"499990928","316969"
"693150905","317541"
"707101365","317541"
"733900101","316973"
"713350960","317541"
"613140447","7670"
"713351733","317541"
"680714396","317541"
"712050144","317541"
"530020411","316965"
"467080245","316995"
"412500391","316995"
"001211008","316968"
"799030033","7067"
"551500376","1649574"
"672960346","316965"
"003780234","317541"
"705940068","1649574"
"113240006","316999"
"631870073","316965"
"002994124","316983"
"500900614","11103"
"597460742","317541"
"553010227","10312"
"734690644","1792831"
"680713092","317541"
"709340457","317541"
"003780244","317541"
"705183253","317541"
"009041102","316985"
"718727264","1649574"
"680830158","1649574"
"680712429","317541"
"722880671","1792831"
"425820213","316965"
"683820246","1649574"
"716100011","317541"
"445670507","1649574"
"500900141","317541"
"500900516","346161"
"712050501","316995"
"718020856","316982"
"680160472","316969"
"368000467","91058"
"705181918","317541"
"117880002","317541"
"724490101","346286"
"635480753","317541"
"006700674","317541"
"500904527","317541"
"003634208","346165"
"728650169","316945"
"126340938","316965"
"604320455","316968"
"649421841","346286"
"370000008","10652"
"228401244","316949"
"477810643","317541"
"680713086","316965"
"502680401","317541"
"705181554","317541"
"674570480","1649574"
"680010366","1649574"
"538081112","317541"
"636297233","316943"
"427080028","317541"
"636540309","317541"
"561360411","346286"
"004097881","1649574"
"500903524","10312"
"576640647","317541"
"650442629","316949"
"645361565","316986"
"721460036","316986"
"528170122","317541"
"680160526","317009"
"670910245","317541"
"005740129","316968"
"814210002","316986"
"001725412","317541"
"620370577","316945"
"136680079","91058"
"557000317","317541"
"636291104","316945"
"500903415","1540456"
"658620064","317541"
"136680658","316968"
"633230093","1649574"
"436020469","316965"
"435470254","317541"
"713351099","317541"
"672961777","316965"
"499990385","316965"
"427080053","317541"
"333420124","317541"
"705181505","317541"
"714470210","346286"
"707711381","316982"
"556510008","7670"
"716100370","317541"
"502680154","317541"
"529590985","316965"
"531450040","316968"
"672961649","317541"
"631210123","316999"
"557000862","317541"
"529590656","317541"
"007032858","1649574"
"458020754","346286"
"422910754","316965"
"378080152","316969"
"552890984","317541"
"001850211","317541"
"368000943","317541"
"597790050","317541"
"773330937","317541"
"687886820","317541"
"802670002","316945"
"001157017","316965"
"558640708","317541"
"003786961","721656"
"705183328","316945"
"706770079","317541"
"700000092","317541"
"705182541","316965"
"680010510","721656"
"636291968","316943"
"473350737","316945"
"677870515","316968"
"633230596","1649574"
"636298831","1649574"
"317220533","317541"
"498840418","346286"
"620110484","316973"
"604290819","317541"
"529590190","317541"
"001680312","316982"
"722870310","316965"
"681800465","317541"
"822930002","317541"
"636298348","316945"
"680711744","91344"
"317220999","317541"
"705940086","1649574"
"427080009","317541"
"504280430","317541"
"779010014","346286"
"530410632","316969"
"411630581","7067"
"009042013","10312"
"370120484","317541"
"003780199","317541"
"411670090","346285"
"578960751","316965"
"633230309","1649574"
"530027690","1797831"
"713351743","316965"
"414150513","1540456"
